dataset,filename,emotion,audio_path,mel_spec_path
emodb,16b03Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\16b03Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\16b03Wb.npy
emodb,16b09Ab.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\16b09Ab.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\16b09Ab.npy
emodb,16b09Eb.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\disgust\16b09Eb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\disgust\16b09Eb.npy
emodb,16b09Fb.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\16b09Fb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\16b09Fb.npy
emodb,16b09Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\16b09Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\16b09Wb.npy
emodb,16b10Aa.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\16b10Aa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\16b10Aa.npy
emodb,16b10Eb.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\disgust\16b10Eb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\disgust\16b10Eb.npy
emodb,16b10Fb.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\16b10Fb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\16b10Fb.npy
emodb,16b10Tb.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\16b10Tb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\16b10Tb.npy
emodb,16b10Td.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\16b10Td.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\16b10Td.npy
emodb,16b10Wa.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\16b10Wa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\16b10Wa.npy
emodb,16b10Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\16b10Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\16b10Wb.npy
ravdess,03-01-01-01-01-01-01.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\neutral\03-01-01-01-01-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\neutral\03-01-01-01-01-01-01.npy
ravdess,03-01-01-01-01-02-01.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\neutral\03-01-01-01-01-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\neutral\03-01-01-01-01-02-01.npy
ravdess,03-01-01-01-02-01-01.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\neutral\03-01-01-01-02-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\neutral\03-01-01-01-02-01-01.npy
ravdess,03-01-01-01-02-02-01.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\neutral\03-01-01-01-02-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\neutral\03-01-01-01-02-02-01.npy
ravdess,03-01-03-01-01-01-01.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-01-01-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-01-01-01-01.npy
ravdess,03-01-03-01-01-02-01.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-01-01-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-01-01-02-01.npy
ravdess,03-01-03-01-02-01-01.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-01-02-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-01-02-01-01.npy
ravdess,03-01-03-01-02-02-01.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-01-02-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-01-02-02-01.npy
ravdess,03-01-03-02-01-01-01.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-02-01-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-02-01-01-01.npy
ravdess,03-01-03-02-01-02-01.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-02-01-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-02-01-02-01.npy
ravdess,03-01-03-02-02-01-01.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-02-02-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-02-02-01-01.npy
ravdess,03-01-03-02-02-02-01.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-02-02-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-02-02-02-01.npy
ravdess,03-01-04-01-01-01-01.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-01-01-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-01-01-01-01.npy
ravdess,03-01-04-01-01-02-01.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-01-01-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-01-01-02-01.npy
ravdess,03-01-04-01-02-01-01.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-01-02-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-01-02-01-01.npy
ravdess,03-01-04-01-02-02-01.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-01-02-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-01-02-02-01.npy
ravdess,03-01-04-02-01-01-01.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-02-01-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-02-01-01-01.npy
ravdess,03-01-04-02-01-02-01.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-02-01-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-02-01-02-01.npy
ravdess,03-01-04-02-02-01-01.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-02-02-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-02-02-01-01.npy
ravdess,03-01-04-02-02-02-01.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-02-02-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-02-02-02-01.npy
ravdess,03-01-05-01-01-01-01.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-01-01-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-01-01-01-01.npy
ravdess,03-01-05-01-01-02-01.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-01-01-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-01-01-02-01.npy
ravdess,03-01-05-01-02-01-01.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-01-02-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-01-02-01-01.npy
ravdess,03-01-05-01-02-02-01.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-01-02-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-01-02-02-01.npy
ravdess,03-01-05-02-01-01-01.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-02-01-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-02-01-01-01.npy
ravdess,03-01-05-02-01-02-01.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-02-01-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-02-01-02-01.npy
ravdess,03-01-05-02-02-01-01.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-02-02-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-02-02-01-01.npy
ravdess,03-01-05-02-02-02-01.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-02-02-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-02-02-02-01.npy
ravdess,03-01-06-01-01-01-01.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-01-01-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-01-01-01-01.npy
ravdess,03-01-06-01-01-02-01.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-01-01-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-01-01-02-01.npy
ravdess,03-01-06-01-02-01-01.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-01-02-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-01-02-01-01.npy
ravdess,03-01-06-01-02-02-01.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-01-02-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-01-02-02-01.npy
ravdess,03-01-06-02-01-01-01.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-02-01-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-02-01-01-01.npy
ravdess,03-01-06-02-01-02-01.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-02-01-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-02-01-02-01.npy
ravdess,03-01-06-02-02-01-01.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-02-02-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-02-02-01-01.npy
ravdess,03-01-06-02-02-02-01.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-02-02-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-02-02-02-01.npy
ravdess,03-01-07-01-01-01-01.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\disgust\03-01-07-01-01-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\disgust\03-01-07-01-01-01-01.npy
ravdess,03-01-07-01-01-02-01.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\disgust\03-01-07-01-01-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\disgust\03-01-07-01-01-02-01.npy
ravdess,03-01-07-01-02-01-01.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\disgust\03-01-07-01-02-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\disgust\03-01-07-01-02-01-01.npy
ravdess,03-01-07-01-02-02-01.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\disgust\03-01-07-01-02-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\disgust\03-01-07-01-02-02-01.npy
ravdess,03-01-07-02-01-01-01.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\disgust\03-01-07-02-01-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\disgust\03-01-07-02-01-01-01.npy
ravdess,03-01-07-02-01-02-01.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\disgust\03-01-07-02-01-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\disgust\03-01-07-02-01-02-01.npy
ravdess,03-01-07-02-02-01-01.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\disgust\03-01-07-02-02-01-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\disgust\03-01-07-02-02-01-01.npy
ravdess,03-01-07-02-02-02-01.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\disgust\03-01-07-02-02-02-01.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\disgust\03-01-07-02-02-02-01.npy
ravdess,03-01-01-01-01-01-02.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\neutral\03-01-01-01-01-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\neutral\03-01-01-01-01-01-02.npy
ravdess,03-01-01-01-01-02-02.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\neutral\03-01-01-01-01-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\neutral\03-01-01-01-01-02-02.npy
ravdess,03-01-01-01-02-01-02.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\neutral\03-01-01-01-02-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\neutral\03-01-01-01-02-01-02.npy
ravdess,03-01-01-01-02-02-02.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\neutral\03-01-01-01-02-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\neutral\03-01-01-01-02-02-02.npy
ravdess,03-01-03-01-01-01-02.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-01-01-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-01-01-01-02.npy
ravdess,03-01-03-01-01-02-02.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-01-01-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-01-01-02-02.npy
ravdess,03-01-03-01-02-01-02.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-01-02-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-01-02-01-02.npy
ravdess,03-01-03-01-02-02-02.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-01-02-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-01-02-02-02.npy
ravdess,03-01-03-02-01-01-02.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-02-01-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-02-01-01-02.npy
ravdess,03-01-03-02-01-02-02.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-02-01-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-02-01-02-02.npy
ravdess,03-01-03-02-02-01-02.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-02-02-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-02-02-01-02.npy
ravdess,03-01-03-02-02-02-02.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\happiness\03-01-03-02-02-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\happiness\03-01-03-02-02-02-02.npy
ravdess,03-01-04-01-01-01-02.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-01-01-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-01-01-01-02.npy
ravdess,03-01-04-01-01-02-02.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-01-01-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-01-01-02-02.npy
ravdess,03-01-04-01-02-01-02.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-01-02-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-01-02-01-02.npy
ravdess,03-01-04-01-02-02-02.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-01-02-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-01-02-02-02.npy
ravdess,03-01-04-02-01-01-02.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-02-01-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-02-01-01-02.npy
ravdess,03-01-04-02-01-02-02.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-02-01-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-02-01-02-02.npy
ravdess,03-01-04-02-02-01-02.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-02-02-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-02-02-01-02.npy
ravdess,03-01-04-02-02-02-02.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\sadness\03-01-04-02-02-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\sadness\03-01-04-02-02-02-02.npy
ravdess,03-01-05-01-01-01-02.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-01-01-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-01-01-01-02.npy
ravdess,03-01-05-01-01-02-02.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-01-01-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-01-01-02-02.npy
ravdess,03-01-05-01-02-01-02.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-01-02-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-01-02-01-02.npy
ravdess,03-01-05-01-02-02-02.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-01-02-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-01-02-02-02.npy
ravdess,03-01-05-02-01-01-02.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-02-01-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-02-01-01-02.npy
ravdess,03-01-05-02-01-02-02.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-02-01-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-02-01-02-02.npy
ravdess,03-01-05-02-02-01-02.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-02-02-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-02-02-01-02.npy
ravdess,03-01-05-02-02-02-02.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\anger\03-01-05-02-02-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\anger\03-01-05-02-02-02-02.npy
ravdess,03-01-06-01-01-01-02.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-01-01-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-01-01-01-02.npy
ravdess,03-01-06-01-01-02-02.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-01-01-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-01-01-02-02.npy
ravdess,03-01-06-01-02-01-02.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-01-02-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-01-02-01-02.npy
ravdess,03-01-06-01-02-02-02.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-01-02-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-01-02-02-02.npy
ravdess,03-01-06-02-01-01-02.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-02-01-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-02-01-01-02.npy
ravdess,03-01-06-02-01-02-02.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-02-01-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-02-01-02-02.npy
ravdess,03-01-06-02-02-01-02.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-02-02-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-02-02-01-02.npy
ravdess,03-01-06-02-02-02-02.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\fear\03-01-06-02-02-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\fear\03-01-06-02-02-02-02.npy
ravdess,03-01-07-01-01-01-02.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\disgust\03-01-07-01-01-01-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\disgust\03-01-07-01-01-01-02.npy
ravdess,03-01-07-01-01-02-02.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\ravdess\disgust\03-01-07-01-01-02-02.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\ravdess\disgust\03-01-07-01-01-02-02.npy
